Order_ID,Order_Date,Month,Quarter,Product_ID,Product_Name,Category,City,Region,Sales_Channel,Customer_Segment,Payment_Method,Quantity,Unit_Price_INR,Discount_Percent,Total_Revenue_INR,Return_Flag,Customer_Rating
ORD0901,2024-10-18,October,Q4,P002,Wireless Headphones,Electronics,Kolkata,East,Corporate B2B,Individual,UPI,3,3150.0,10,9450.0,No,1
ORD0902,2024-12-23,December,Q4,P012,Monitor 24 inch,Electronics,Bangalore,South,Retail Store,SME,EMI,2,16200.0,10,32400.0,No,
ORD0903,2024-06-15,June,Q2,P007,Mechanical Keyboard,Electronics,Pune,West,Online,SME,UPI,9,4500.0,0,40500.0,No,
ORD0904,2024-12-21,December,Q4,P011,Standing Desk,Furniture,Pune,West,Retail Store,SME,Cash,4,18700.0,15,74800.0,Yes,
ORD0905,2024-12-29,December,Q4,P015,Webcam HD,Electronics,Mumbai,West,Retail Store,Enterprise,Cash,8,2720.0,15,21760.0,Yes,2
ORD0906,2024-08-12,August,Q3,P003,Office Chair,Furniture,Pune,West,Retail Store,Individual,UPI,1,9600.0,20,9600.0,No,
ORD0907,2024-09-30,September,Q3,P012,Monitor 24 inch,Electronics,Kolkata,East,Online,Individual,Credit Card,5,17100.0,5,85500.0,No,
ORD0908,2024-01-18,January,Q1,P015,Webcam HD,Electronics,Bangalore,South,Retail Store,Enterprise,Credit Card,9,3200.0,0,28800.0,No,1
ORD0909,2024-11-02,November,Q4,P001,Laptop Pro 15,Electronics,Guwahati,Northeast,Retail Store,Individual,UPI,6,61750.0,5,370500.0,No,
ORD0910,2024-01-15,January,Q1,P001,Laptop Pro 15,Electronics,Chennai,South,Online,Enterprise,Credit Card,4,65000.0,0,260000.0,No,2
ORD0911,2024-03-26,March,Q1,P001,Laptop Pro 15,Electronics,Kolkata,East,Corporate B2B,Individual,Net Banking,6,52000.0,20,312000.0,No,5
ORD0912,2024-07-21,July,Q3,P007,Mechanical Keyboard,Electronics,Delhi,North,Online,Individual,Credit Card,6,4050.0,10,24300.0,No,3
ORD0913,2024-01-07,January,Q1,P007,Mechanical Keyboard,Electronics,Bangalore,South,Retail Store,Individual,Credit Card,5,3600.0,20,18000.0,No,
ORD0914,2024-04-21,April,Q2,P007,Mechanical Keyboard,Electronics,Hyderabad,South,Corporate B2B,SME,Credit Card,9,3600.0,20,32400.0,No,5
ORD0915,2024-06-15,June,Q2,P011,Standing Desk,Furniture,Kolkata,East,Corporate B2B,Enterprise,UPI,6,20900.0,5,125400.0,No,3
ORD0916,2024-12-07,December,Q4,P008,A4 Paper Ream,Stationery,Delhi,North,Retail Store,Individual,EMI,10,340.0,15,3400.0,No,2
ORD0917,2024-09-14,September,Q3,P010,Whiteboard Marker Set,Stationery,Guwahati,Northeast,Online,Individual,EMI,2,162.0,10,324.0,No,2
ORD0918,2024-11-13,November,Q4,P002,Wireless Headphones,Electronics,Guwahati,Northeast,Online,SME,Cash,5,3325.0,5,16625.0,No,
ORD0919,2024-01-20,January,Q1,P004,Notebook Set (5 pack),Stationery,Pune,West,Corporate B2B,SME,UPI,5,225.0,10,1125.0,No,5
ORD0920,2024-07-31,July,Q3,P011,Standing Desk,Furniture,Hyderabad,South,Online,Individual,Net Banking,6,20900.0,5,125400.0,No,
ORD0921,2024-12-06,December,Q4,P004,Notebook Set (5 pack),Stationery,Bangalore,South,Corporate B2B,SME,EMI,6,237.5,5,1425.0,No,
ORD0922,2024-09-08,September,Q3,P002,Wireless Headphones,Electronics,Bangalore,South,Online,Enterprise,UPI,4,3325.0,5,13300.0,No,2
ORD0923,2024-04-30,April,Q2,P009,Ergonomic Mouse,Electronics,Delhi,North,Retail Store,Enterprise,Cash,5,1520.0,5,7600.0,No,
ORD0924,2024-03-31,March,Q1,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Retail Store,SME,EMI,8,171.0,5,1368.0,No,1
ORD0925,2024-07-03,July,Q3,P007,Mechanical Keyboard,Electronics,Kolkata,East,Online,SME,Cash,7,3600.0,20,25200.0,No,2
ORD0926,2024-09-03,September,Q3,P001,Laptop Pro 15,Electronics,Kolkata,East,Retail Store,Individual,Net Banking,10,52000.0,20,520000.0,No,3
ORD0927,2024-07-13,July,Q3,P008,A4 Paper Ream,Stationery,Hyderabad,South,Retail Store,SME,Cash,9,320.0,20,2880.0,No,4
ORD0928,2024-04-10,April,Q2,P003,Office Chair,Furniture,Bangalore,South,Online,Individual,EMI,6,10200.0,15,61200.0,No,4
ORD0929,2024-07-10,July,Q3,P007,Mechanical Keyboard,Electronics,Pune,West,Retail Store,Enterprise,EMI,2,3825.0,15,7650.0,No,1
ORD0930,2024-07-16,July,Q3,P015,Webcam HD,Electronics,Mumbai,West,Online,SME,Net Banking,6,2560.0,20,15360.0,No,3
ORD0931,2024-12-22,December,Q4,P001,Laptop Pro 15,Electronics,Kolkata,East,Retail Store,Enterprise,UPI,4,55250.0,15,221000.0,Yes,1
ORD0932,2024-12-23,December,Q4,P011,Standing Desk,Furniture,Mumbai,West,Retail Store,Enterprise,Cash,3,19800.0,10,59400.0,No,2
ORD0933,2024-01-07,January,Q1,P002,Wireless Headphones,Electronics,Delhi,North,Corporate B2B,Enterprise,Cash,7,2800.0,20,19600.0,No,
ORD0934,2024-04-06,April,Q2,P015,Webcam HD,Electronics,Kolkata,East,Online,SME,Net Banking,5,2560.0,20,12800.0,No,4
ORD0935,2024-10-27,October,Q4,P005,LED Desk Lamp,Furniture,Kolkata,East,Corporate B2B,Individual,Credit Card,10,1620.0,10,16200.0,No,
ORD0936,2024-04-17,April,Q2,P015,Webcam HD,Electronics,Kolkata,East,Corporate B2B,SME,Credit Card,3,2720.0,15,8160.0,Yes,
ORD0937,2024-12-22,December,Q4,P007,Mechanical Keyboard,Electronics,Kolkata,East,Corporate B2B,SME,Cash,3,4275.0,5,12825.0,No,2
ORD0938,2024-09-06,September,Q3,P003,Office Chair,Furniture,Delhi,North,Retail Store,Enterprise,UPI,3,11400.0,5,34200.0,Yes,
ORD0939,2024-04-08,April,Q2,P005,LED Desk Lamp,Furniture,Kolkata,East,Retail Store,Enterprise,EMI,2,1710.0,5,3420.0,No,
ORD0940,2024-03-04,March,Q1,P005,LED Desk Lamp,Furniture,Delhi,North,Retail Store,Individual,EMI,4,1530.0,15,6120.0,No,1
ORD0941,2024-02-01,February,Q1,P005,LED Desk Lamp,Furniture,Guwahati,Northeast,Corporate B2B,Enterprise,Credit Card,2,1710.0,5,3420.0,No,
ORD0942,2024-11-04,November,Q4,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Retail Store,SME,Net Banking,10,1360.0,15,13600.0,No,3
ORD0943,2024-06-10,June,Q2,P014,Filing Cabinet,Furniture,Bangalore,South,Retail Store,Enterprise,Cash,7,6800.0,20,47600.0,Yes,3
ORD0944,2024-02-21,February,Q1,P001,Laptop Pro 15,Electronics,Pune,West,Corporate B2B,SME,UPI,1,52000.0,20,52000.0,No,2
ORD0945,2024-07-07,July,Q3,P008,A4 Paper Ream,Stationery,Pune,West,Corporate B2B,SME,UPI,1,360.0,10,360.0,Yes,1
ORD0946,2024-06-15,June,Q2,P011,Standing Desk,Furniture,Pune,West,Online,Enterprise,Cash,7,17600.0,20,123200.0,No,4
ORD0947,2024-12-03,December,Q4,P014,Filing Cabinet,Furniture,Delhi,North,Corporate B2B,SME,Net Banking,10,8075.0,5,80750.0,No,5
ORD0948,2024-09-15,September,Q3,P001,Laptop Pro 15,Electronics,Mumbai,West,Retail Store,Individual,Net Banking,9,55250.0,15,497250.0,No,1
ORD0949,2024-09-03,September,Q3,P011,Standing Desk,Furniture,Bangalore,South,Online,Individual,UPI,2,22000.0,0,44000.0,No,2
ORD0950,2024-06-16,June,Q2,P015,Webcam HD,Electronics,Kolkata,East,Retail Store,Individual,Net Banking,8,3200.0,0,25600.0,No,4
ORD0951,2024-02-16,February,Q1,P013,Printer Ink Cartridge,Stationery,Chennai,South,Online,Enterprise,EMI,2,855.0,10,1710.0,No,4
ORD0952,2024-11-30,November,Q4,P011,Standing Desk,Furniture,Kolkata,East,Online,Individual,Net Banking,2,19800.0,10,39600.0,No,
ORD0953,2024-10-30,October,Q4,P015,Webcam HD,Electronics,Bangalore,South,Corporate B2B,Individual,EMI,6,3040.0,5,18240.0,No,5
ORD0954,2024-01-01,January,Q1,P005,LED Desk Lamp,Furniture,Guwahati,Northeast,Corporate B2B,Enterprise,UPI,7,1530.0,15,10710.0,No,2
ORD0955,2024-09-23,September,Q3,P011,Standing Desk,Furniture,Bangalore,South,Online,SME,Credit Card,9,18700.0,15,168300.0,No,3
ORD0956,2024-04-22,April,Q2,P008,A4 Paper Ream,Stationery,Pune,West,Online,Enterprise,Net Banking,3,400.0,0,1200.0,No,1
ORD0957,2024-05-20,May,Q2,P014,Filing Cabinet,Furniture,Pune,West,Corporate B2B,Individual,Cash,5,7225.0,15,36125.0,Yes,2
ORD0958,2024-04-17,April,Q2,P014,Filing Cabinet,Furniture,Bangalore,South,Corporate B2B,Enterprise,Credit Card,3,7225.0,15,21675.0,No,
ORD0959,2024-12-03,December,Q4,P015,Webcam HD,Electronics,Mumbai,West,Online,Enterprise,Cash,6,2720.0,15,16320.0,No,4
ORD0960,2024-07-19,July,Q3,P002,Wireless Headphones,Electronics,Hyderabad,South,Retail Store,Enterprise,UPI,9,2975.0,15,26775.0,No,5
ORD0961,2024-01-28,January,Q1,P014,Filing Cabinet,Furniture,Hyderabad,South,Retail Store,Enterprise,UPI,10,8075.0,5,80750.0,No,2
ORD0962,2024-04-17,April,Q2,P004,Notebook Set (5 pack),Stationery,Bangalore,South,Corporate B2B,Enterprise,Credit Card,6,200.0,20,1200.0,No,2
ORD0963,2024-07-11,July,Q3,P007,Mechanical Keyboard,Electronics,Mumbai,West,Online,Individual,Net Banking,8,4275.0,5,34200.0,No,
ORD0964,2024-09-20,September,Q3,P011,Standing Desk,Furniture,Chennai,South,Corporate B2B,SME,UPI,7,20900.0,5,146300.0,Yes,
ORD0965,2024-09-07,September,Q3,P005,LED Desk Lamp,Furniture,Mumbai,West,Corporate B2B,Enterprise,Cash,2,1530.0,15,3060.0,No,3
ORD0966,2024-11-19,November,Q4,P011,Standing Desk,Furniture,Pune,West,Retail Store,Individual,Credit Card,2,22000.0,0,44000.0,No,5
ORD0967,2024-04-25,April,Q2,P001,Laptop Pro 15,Electronics,Pune,West,Retail Store,Enterprise,Credit Card,10,61750.0,5,617500.0,No,4
ORD0968,2024-06-01,June,Q2,P010,Whiteboard Marker Set,Stationery,Mumbai,West,Online,SME,Credit Card,9,171.0,5,1539.0,No,4
ORD0969,2024-10-11,October,Q4,P014,Filing Cabinet,Furniture,Pune,West,Online,Enterprise,EMI,9,8500.0,0,76500.0,No,
ORD0970,2024-12-03,December,Q4,P015,Webcam HD,Electronics,Delhi,North,Online,Enterprise,UPI,1,2560.0,20,2560.0,No,1
ORD0971,2024-03-06,March,Q1,P010,Whiteboard Marker Set,Stationery,Bangalore,South,Corporate B2B,Individual,Credit Card,9,162.0,10,1458.0,No,
ORD0972,2024-03-04,March,Q1,P009,Ergonomic Mouse,Electronics,Hyderabad,South,Retail Store,Enterprise,UPI,7,1600.0,0,11200.0,No,
ORD0973,2024-09-22,September,Q3,P015,Webcam HD,Electronics,Hyderabad,South,Corporate B2B,Enterprise,Cash,3,2560.0,20,7680.0,No,3
ORD0974,2024-11-06,November,Q4,P009,Ergonomic Mouse,Electronics,Bangalore,South,Corporate B2B,Individual,Credit Card,4,1600.0,0,6400.0,No,
ORD0975,2024-04-20,April,Q2,P003,Office Chair,Furniture,Bangalore,South,Corporate B2B,SME,Net Banking,3,9600.0,20,28800.0,No,3
ORD0976,2024-07-14,July,Q3,P011,Standing Desk,Furniture,Mumbai,West,Retail Store,SME,Credit Card,5,18700.0,15,93500.0,No,
ORD0977,2024-04-14,April,Q2,P002,Wireless Headphones,Electronics,Hyderabad,South,Corporate B2B,Enterprise,UPI,6,2800.0,20,16800.0,No,5
ORD0978,2024-03-24,March,Q1,P007,Mechanical Keyboard,Electronics,Mumbai,West,Retail Store,SME,Cash,1,3600.0,20,3600.0,No,
ORD0979,2024-09-29,September,Q3,P002,Wireless Headphones,Electronics,Kolkata,East,Online,SME,Credit Card,6,3150.0,10,18900.0,No,
ORD0980,2024-04-25,April,Q2,P005,LED Desk Lamp,Furniture,Guwahati,Northeast,Online,SME,UPI,7,1800.0,0,12600.0,No,
ORD0981,2024-09-26,September,Q3,P012,Monitor 24 inch,Electronics,Hyderabad,South,Corporate B2B,SME,Credit Card,9,16200.0,10,145800.0,No,5
ORD0982,2024-05-18,May,Q2,P010,Whiteboard Marker Set,Stationery,Delhi,North,Online,Individual,Net Banking,7,171.0,5,1197.0,No,5
ORD0983,2024-10-09,October,Q4,P010,Whiteboard Marker Set,Stationery,Kolkata,East,Retail Store,Enterprise,UPI,5,180.0,0,900.0,No,2
ORD0984,2024-03-14,March,Q1,P007,Mechanical Keyboard,Electronics,Hyderabad,South,Online,Enterprise,Net Banking,4,3600.0,20,14400.0,No,4
ORD0985,2024-06-30,June,Q2,P013,Printer Ink Cartridge,Stationery,Pune,West,Corporate B2B,SME,Net Banking,7,760.0,20,5320.0,No,2
ORD0986,2024-06-05,June,Q2,P011,Standing Desk,Furniture,Delhi,North,Retail Store,SME,Net Banking,2,22000.0,0,44000.0,No,
ORD0987,2024-02-17,February,Q1,P003,Office Chair,Furniture,Guwahati,Northeast,Online,Enterprise,Net Banking,9,10200.0,15,91800.0,No,
ORD0988,2024-08-05,August,Q3,P011,Standing Desk,Furniture,Mumbai,West,Retail Store,SME,EMI,9,22000.0,0,198000.0,No,1
ORD0989,2024-08-05,August,Q3,P012,Monitor 24 inch,Electronics,Chennai,South,Online,Enterprise,EMI,10,18000.0,0,180000.0,No,5
ORD0990,2024-04-25,April,Q2,P003,Office Chair,Furniture,Delhi,North,Retail Store,Individual,EMI,6,12000.0,0,72000.0,No,3
ORD0991,2024-02-27,February,Q1,P006,USB-C Hub,Electronics,Bangalore,South,Corporate B2B,Individual,Net Banking,5,1870.0,15,9350.0,No,
ORD0992,2024-11-19,November,Q4,P010,Whiteboard Marker Set,Stationery,Kolkata,East,Online,SME,EMI,1,153.0,15,153.0,No,1
ORD0993,2024-07-01,July,Q3,P001,Laptop Pro 15,Electronics,Pune,West,Retail Store,SME,Net Banking,2,65000.0,0,130000.0,No,4
ORD0994,2024-06-30,June,Q2,P001,Laptop Pro 15,Electronics,Delhi,North,Retail Store,SME,UPI,2,52000.0,20,104000.0,No,
ORD0995,2024-03-04,March,Q1,P015,Webcam HD,Electronics,Pune,West,Online,Individual,Net Banking,4,2720.0,15,10880.0,No,
ORD0996,2024-08-07,August,Q3,P015,Webcam HD,Electronics,Mumbai,West,Corporate B2B,SME,Credit Card,8,2720.0,15,21760.0,No,4
ORD0997,2024-01-03,January,Q1,P006,USB-C Hub,Electronics,Bangalore,South,Online,Individual,Net Banking,1,2090.0,5,2090.0,No,1
ORD0998,2024-03-23,March,Q1,P011,Standing Desk,Furniture,Bangalore,South,Retail Store,Enterprise,Net Banking,2,18700.0,15,37400.0,No,2
ORD0999,2024-06-15,June,Q2,P013,Printer Ink Cartridge,Stationery,Kolkata,East,Corporate B2B,Enterprise,Cash,3,950.0,0,2850.0,No,2
ORD1000,2024-03-20,March,Q1,P006,USB-C Hub,Electronics,Guwahati,Northeast,Corporate B2B,Individual,Credit Card,6,1870.0,15,11220.0,No,4
